lng,lat
135.8672093702,34.8601614265
139.6648195,35.766953
139.66721928,35.60876268
139.742982145,35.60997539
139.5234314082,35.5463150647
139.66721928,35.60876268
139.71327924,35.55872237
135.69884514,34.64700996
139.6977540997,35.6038321706
139.76235872,35.70075654
136.1821748,35.14259785
139.027242,34.76406
138.863797188,35.357556205
139.7565778067,35.6988677733
139.860372,35.664832
139.8,36.315
-0.2713182183,52.0581749267
139.568532,35.451584
139.4774723,35.69747751
136.1821748,35.14259785
139.7054210333,35.5347346667
139.709055,36.002396
139.63340198,35.62679708
-121.913156745,37.39841845
139.027242,34.76406
137.073035,35.228932
139.589865475,35.50384515
139.66260606,35.82233738
139.58174282,35.58623725
-122.158813,37.422607
139.68505394,35.64085423
139.735419,35.65447
139.6878515,35.6817633
135.776365245,34.99497708
130.50351,33.188057
140.743644,40.815737
139.759123,35.6708428667
136.5373499686,34.8792955243
139.7511235199,35.6288623393
139.367223545,35.5698314317
139.698661915,35.658612245
138.51477922,34.98972088
139.5357000565,35.5538040832
139.58137083,35.58545094
139.58166295,35.58443695
139.635,35.65061
139.471984,35.562187
139.7415299029,35.6853121471
135.4214,34.82529
121.342734355,31.1746840016
139.605721934,35.426933452
140.4768338975,36.3695229763
139.56505954,36.00917798
139.68104757,35.81445794
121.2327031,25.07752102
140.48448305,37.74484546
139.761141,35.654657
140.474844,37.749698
138.193985,36.639156
139.472119,35.56159
139.6721333485,35.7670845384
130.2114404,32.0608356
138.893913,35.129826
139.9053,35.64472
136.8704720433,34.9919794678
-0.092733,51.394928
139.54845666,35.36430376
139.447328622,35.538219268
139.1785918817,35.374711635
136.17789477,35.14166331
140.8742806443,38.2551102843
139.6997436167,35.5281885
130.503433,33.188046
139.7002,35.69062
-73.9266104,40.7603983
139.99911041,35.76777222
136.17789477,35.14166331
136.17789477,35.14166331
139.69835996,35.53086656
139.01824432,35.24062955
13.4304874917,52.48652035
139.767402645,35.73241929
139.65962582,35.63758885
134.1874,35.52607
139.6057071775,35.4269565325
139.700326298,35.589508286
139.4509093,35.6901042
130.4174308466,33.569620809
129.86063361,32.79130488
139.71297985,35.72848814
136.6956,35.06187
139.590892596,35.612346074
139.55790914,35.62831164
139.452213565,35.7086909975
140.8,37.1
139.72138708,35.51560974
139.7004597778,35.5893307502
140.092116,39.735823
140.36530858,38.24489516
140.85659939,38.2168039
127.84928304,26.36279883
139.76231583,35.65526137
139.440408,35.370355
140.558863,39.549021
139.22435891,35.37605541
139.3934,35.56863
-73.964577,40.810123
131.72915393,33.10922288
135.607367118,34.571831698
137.18545627,36.70286822
139.7625542689,35.6788050878
137.2128954435,36.7020679065
139.7579012669,35.6666872871
138.43316733,34.99201977
-77.0285744013,38.9028990888
139.5783,35.54916
139.756158,35.672508
139.9163394,36.5661841
139.59082072,35.61134523
139.68232113,35.62294387
121.238335,25.079393
139.7082205,35.623292
140.91111134,38.27254215
139.716296238,35.6459978614
101.75286597,3.21255606
-121.7270865,38.5635661
139.76932642,35.5464575
139.789567167,35.8299275896
136.27251493,35.25610262
139.73889648,35.6481806
139.73889648,35.6481806
138.8917895,35.132558
136.70383926,35.3220042333
139.6594573333,35.6419077987
133.56151342,35.51686382
139.7309943977,35.6653122131
140.2619084187,35.675328212
137.077802,35.230545
137.06589,35.213051
139.8957236051,35.6740563174
139.6041590996,35.6692421693
139.7194511,35.6542517
139.7617825117,35.6631081867
139.58122509,35.58565485
139.74895315,35.6685403
139.70405042,35.7130317
139.59404683,35.63858681
139.6991,35.65862
136.17731177,35.14108353
136.17731177,35.14108353
139.37216168,35.59999179
139.700354,35.691919
-73.9800125,40.7749532
139.43514671,35.444183405
139.7919386,35.6597945
139.8158459554,35.7611879115
134.9788,34.65386
135.401156,34.800682
139.731777912,35.66411422
140.351992045,37.386058107
129.88547056,32.73890048
135.35844808,34.76487863
140.3181675775,38.215598085
139.64024339,35.52140232
-73.9594855792,40.8084800831
139.8221075167,35.7468851
139.9417656117,35.901201125
139.36206489,35.438183
136.17874813,35.143968905
139.6565871019,36.1000568788
137.938121,35.850112
140.3163099167,37.4459230833
-120.5392932,47.0176029
136.1786749716,35.1427158502
136.17731177,35.14108353
139.75244009,35.69620263
136.238541,36.061605
139.671929,35.698822
139.73541631,35.6777015667
139.766431,35.681492
140.12304997,35.598183782
130.54367165,31.61805785
106.7850770667,-6.2359016667
11.9599972374,57.7024025896
138.893913,35.129826
135.29656383,34.40751412
114.1865555254,22.3118384593
136.17740845,35.14105665
139.6963095357,35.6402285386
138.23472195,34.84972196
140.1250367,35.4992826
140.755833,40.82316
139.7017817409,35.6600035809
139.6293,35.44223
140.4687131159,37.735287074
135.75727158,34.98373979
137.095328,35.199178
136.17740845,35.14105665
139.73900958,35.6326594129
139.98408848,35.70127761
139.781193,35.702827
133.204177,34.413893
11.61474269,48.10572963
139.695933428,35.657253673
140.7631294375,40.8172724925
139.7124535644,35.6770750873
139.76560115,35.67034393
139.69737374,35.66000252
132.462078535,34.3910767225
139.68014568,35.61281991
-73.942101,40.841106
-0.1783441031,51.5014248523
137.040012355,35.16692623
139.70374339,35.649432
136.60053188,35.3442725
130.743848,33.829208
141.45194393,43.03851604
130.743848,33.829208
139.748129816,35.613480576
139.7899449299,35.8748324251
139.72785878,35.62456279
135.7498520567,34.95448658
114.1868,22.28076
139.7585128063,35.6697244597
103.83286476,1.35657262
139.6689465101,35.739404675
103.83286476,1.35657262
139.7225251721,35.6588459364
129.8878695063,32.7528460578
139.6646,35.660039
130.76070529,32.78209573
139.76929217,35.6756398
139.7041732325,35.6782307425
139.7851495225,35.697442615
139.72804695,35.68499898
137.046553,35.121126
139.34957975,35.60345202
121.473704,31.230393
140.230831,37.083175
138.316852715,34.876105305
139.6331883017,35.4459385494
139.26774836,35.37218208
140.7548,38.27083
139.6939076233,35.8247659338
135.09903077,34.688391265
130.499811,33.361228
136.17579805,35.14029991
139.7485833276,35.6100270964
135.49908298,34.66838794
139.638054,35.44611
136.86759847,35.16851931
138.92981213,35.29908496
140.4728505556,37.69836
131.4485,34.16638
139.7150117555,35.7301595973
139.6982122,35.6640352
139.6990416243,35.6192191986
-117.1145409,32.9237882
138.911407,35.1278
140.44986951,37.66870296
13.3432274717,52.5326643479
139.51415699,35.54693996
136.75332695,35.42082297
139.5832774844,35.5849887213
140.8223961111,37.0015477778
140.9026575,37.0478730556
139.78450888,35.66722965
139.9295516667,37.4801347222
104.9304173786,11.56901994
139.8908803377,35.65747824
139.315528,35.722648
140.104113,35.61381
139.2895382,35.67735391
121.5523333333,25.0645
139.4171047211,35.7775401876
139.88213342,34.90247362
139.76323265,35.672898
139.7055224507,35.7212347765
135.50423656,34.739692235
139.8457639,39.8849651
140.9471482,37.07184809
136.17589622,35.14038383
135.760297,34.973916
139.7485942192,35.610031425
139.8373,36.56588
135.5021102225,34.70494431
140.1091769356,35.6570410712
139.6570816,35.70805621
140.242353,36.117742
139.73532712,35.84584015
139.699806,35.605376
139.8163205,35.7164134
139.6884262163,35.673289491
140.3554195503,37.3589395375
135.481965204,34.615835814
137.084172,35.229052
106.7821483767,-6.2226088178
136.17592614,35.14032799
139.631688,35.963283
139.538,36.054
139.721,35.73183
139.88213342,34.90247362
139.8869582535,34.9057052158
140.9,37.1
139.719139,35.63501
135.7006392275,35.0150221013
136.17592614,35.14032799
139.986058,35.70062
140.5,37
140.3518514027,37.3861082724
141.6,37.6
141.6,37.6
135.511922,34.691394
102.4249916,16.48912018
139.771538,35.700369
139.9163394,36.5661841
139.9163394,36.5661841
139.6967436,35.68908393
139.4187243457,35.69629374
139.61030983,35.62146836
139.698322685,35.6478894525
139.307343,35.637203
140.88533127,38.25948143
137.7169607233,34.7818762233
139.5513066,35.7587251333
140,37.7
137.7169607233,34.7818762233
141.38505136,43.0365507
131.608788,33.234954
102.43285619,16.48377009
141.0431227766,37.4252771733
139.79427015,35.70676016
139.7994825,37.5887297222
139.635491678,35.415792303
132.46517646,34.39098674
1.1787487225,51.07798844
139.63858997,35.97561097
135.5182376911,34.7743504256
136.01645016,35.32985562
136.01645016,35.32985562
139.64899486,35.66832637
127.1212845256,37.3851192283
139.370729716,35.613300056
139.6336497571,35.6785133286
139.554756,35.764634
-117.2627629,32.9511732
136.17521327,35.13987672
139.011244,37.873643
137.194,36.70684
135.79301095,34.50737994
-73.9796163,40.7619652
139.719139,35.63501
135.4019978976,34.7584989838
136.76160997,35.24810993
139.618609,35.455692
139.903093,35.787649
139.6397759632,35.7059252328
130.0311360148,32.8583727148
139.75274497,35.67505294
136.44947552,36.44338583
139.685947,35.758317
139.016205,36.325371
139.607412,35.877765
139.6489458017,35.7056381577
139.7407,35.69128
-122.57718509,45.6141135213
139.770546,35.671783
136.1994214,35.09910297
139.698212,35.664035
127.6887156256,26.2270386533
139.75058495,35.66960102
139.65343787,35.56001542
139.576513,35.702735
135.836105,34.679359
139.936385,35.719072
139.847019,35.687657
139.6728942345,35.5006897015
139.390402,36.139258
102.43277882,16.4838607
102.43271356,16.48381106
139.636437,35.699565
139.692861,35.696189
139.063428,36.389481
135.5191451884,34.7739744215
139.8870606624,34.9051624935
145.0136052048,-37.7161070037
139.85891,35.716308
140.49146143,37.72319319
139.73416298,35.68388295
140.3551683424,37.3589376327
135.3607791355,34.787114978
139.5527643601,36.0084305991
139.75015836,35.75005739
137.30136036,35.40919297
139.91058,36.493633
139.77459858,35.62723542
140.8880916,38.2583966
102.42483413,16.48913294
134.8991912031,35.2265162331
139.703051,35.530905
139.645482,35.861729
139.5125352962,35.7013030167
139.703549,35.69384
137.6879583333,34.6969916667
138.389099,34.974331
139.607412,35.877765
140.891403,38.254162
33.3609840823,35.1704803722
139.63777494,35.44221597
139.7925757552,35.7065874319
139.477661,35.668973
139.4107825167,35.5120348167
140.891403,38.254162
137.726125,34.710834
135.52622342,34.63957577
136.17684602,35.1409462
138.192307,36.648708
137.084119,35.229125
138.577103,35.657372
139.6548967,35.7290881
140.380468,37.515868
134.727626,34.820071
140.891403,38.254162
126.59275478,33.49212479
139.753595,35.694002
139.87711273,35.78967332
135.5079045,34.6887077
140.8568285,38.2378307
139.8875065843,34.9059300248
102.42487978,16.48928785
135.854607,35.017892
139.644672725,35.706406175
136.649994,36.5667
